Date,Company,Ticker,Open,High,Low,Close,Adj Close,Volume
2025-03-07,Kia,000270.KS,96700.0,97800.0,96100.0,96800.0,90431.578125,1138412.0
2025-03-10,Kia,000270.KS,95900.0,98400.0,95900.0,98000.0,91552.6328125,1190280.0
2025-03-11,Kia,000270.KS,96100.0,98500.0,96100.0,98400.0,91926.3203125,1137146.0
2025-03-12,Kia,000270.KS,98400.0,99400.0,97600.0,99100.0,92580.265625,1144714.0
2025-03-13,Kia,000270.KS,98600.0,101300.0,98300.0,100400.0,93794.734375,2279252.0
2025-03-14,Kia,000270.KS,100000.0,100600.0,99400.0,99500.0,92953.9453125,1408638.0
2025-03-17,Kia,000270.KS,99700.0,100100.0,98200.0,98800.0,92300.0,1892886.0
2025-03-18,Kia,000270.KS,93300.0,96400.0,93300.0,96400.0,96400.0,2228720.0
2025-03-19,Kia,000270.KS,96500.0,97200.0,95500.0,97100.0,97100.0,1094424.0
2025-03-20,Kia,000270.KS,96700.0,97000.0,95500.0,96000.0,96000.0,1056834.0
2025-03-21,Kia,000270.KS,95500.0,97400.0,95500.0,95700.0,95700.0,2448199.0
2025-03-24,Kia,000270.KS,95900.0,99500.0,95800.0,98700.0,98700.0,1564435.0
2025-03-25,Kia,000270.KS,102900.0,102900.0,100100.0,100800.0,100800.0,1515074.0
2025-03-26,Kia,000270.KS,102000.0,103000.0,101200.0,101400.0,101400.0,1181983.0
2025-03-27,Kia,000270.KS,99000.0,100000.0,97400.0,97900.0,97900.0,1400285.0
2025-03-28,Kia,000270.KS,95200.0,96500.0,94600.0,95300.0,95300.0,1293885.0
2025-03-31,Kia,000270.KS,93300.0,94100.0,91500.0,92300.0,92300.0,1230700.0
2025-04-01,Kia,000270.KS,92800.0,93700.0,92000.0,93200.0,93200.0,656473.0
2025-04-02,Kia,000270.KS,92400.0,93600.0,91800.0,92100.0,92100.0,931914.0
2025-04-03,Kia,000270.KS,89200.0,91400.0,88400.0,90800.0,90800.0,1054819.0
2025-04-04,Kia,000270.KS,89500.0,91800.0,88700.0,89700.0,89700.0,947048.0
2025-04-07,Kia,000270.KS,86100.0,87100.0,84100.0,84600.0,84600.0,1066394.0
2025-04-08,Kia,000270.KS,85500.0,86600.0,84200.0,84300.0,84300.0,952615.0
2025-04-09,Kia,000270.KS,83900.0,84200.0,82800.0,83800.0,83800.0,1002947.0
2025-04-10,Kia,000270.KS,89700.0,89800.0,87000.0,88200.0,88200.0,1374506.0
2025-04-11,Kia,000270.KS,86100.0,86200.0,81300.0,82000.0,82000.0,2232779.0
2025-04-14,Kia,000270.KS,82300.0,83800.0,81800.0,83000.0,83000.0,797192.0
2025-04-15,Kia,000270.KS,85700.0,86800.0,85000.0,85800.0,85800.0,1128439.0
2025-04-16,Kia,000270.KS,85400.0,86300.0,84600.0,84700.0,84700.0,583287.0
2025-04-17,Kia,000270.KS,84900.0,85550.0,84500.0,85000.0,85000.0,430473.0
2025-04-18,Kia,000270.KS,85300.0,87600.0,84600.0,87300.0,87300.0,569432.0
2025-04-21,Kia,000270.KS,87700.0,88500.0,87000.0,88000.0,88000.0,416037.0
2025-04-22,Kia,000270.KS,87600.0,88000.0,86600.0,86800.0,86800.0,558552.0
2025-04-23,Kia,000270.KS,88100.0,90700.0,87500.0,90000.0,90000.0,1212681.0
2025-04-24,Kia,000270.KS,90400.0,90800.0,88600.0,88800.0,88800.0,908535.0
2025-04-25,Kia,000270.KS,89500.0,89700.0,87500.0,88200.0,88200.0,1356631.0
2025-04-28,Kia,000270.KS,88500.0,89200.0,87700.0,88700.0,88700.0,572742.0
2025-04-29,Kia,000270.KS,90600.0,90900.0,89500.0,90600.0,90600.0,808315.0
2025-04-30,Kia,000270.KS,91000.0,91400.0,89600.0,90400.0,90400.0,1023836.0
2025-05-02,Kia,000270.KS,91000.0,91000.0,88600.0,89400.0,89400.0,768903.0
2025-05-07,Kia,000270.KS,90200.0,90400.0,87500.0,88100.0,88100.0,1093539.0
2025-05-08,Kia,000270.KS,88100.0,88700.0,87800.0,87800.0,87800.0,1161546.0
2025-05-09,Kia,000270.KS,89400.0,90700.0,89200.0,89300.0,89300.0,967229.0
2025-05-12,Kia,000270.KS,90200.0,92400.0,89800.0,92400.0,92400.0,813230.0
2025-05-13,Kia,000270.KS,94000.0,94800.0,92700.0,93700.0,93700.0,1369914.0
2025-05-14,Kia,000270.KS,93600.0,94000.0,91800.0,92400.0,92400.0,878937.0
2025-05-15,Kia,000270.KS,91900.0,92500.0,90900.0,91200.0,91200.0,761239.0
2025-05-16,Kia,000270.KS,91300.0,92300.0,91300.0,92000.0,92000.0,500754.0
2025-05-19,Kia,000270.KS,91300.0,91900.0,90800.0,91500.0,91500.0,555859.0
2025-05-20,Kia,000270.KS,92300.0,92800.0,90900.0,91200.0,91200.0,710012.0
2025-05-21,Kia,000270.KS,92700.0,92700.0,90900.0,91200.0,91200.0,748573.0
2025-05-22,Kia,000270.KS,90500.0,91100.0,88400.0,89200.0,89200.0,1103198.0
2025-05-23,Kia,000270.KS,89200.0,89500.0,86900.0,87100.0,87100.0,879529.0
2025-05-26,Kia,000270.KS,87000.0,88400.0,86200.0,88100.0,88100.0,760388.0
2025-05-27,Kia,000270.KS,87300.0,88500.0,87100.0,88200.0,88200.0,607447.0
2025-05-28,Kia,000270.KS,88500.0,90000.0,88500.0,89000.0,89000.0,842967.0
2025-05-29,Kia,000270.KS,90700.0,93700.0,90000.0,93200.0,93200.0,1583303.0
2025-05-30,Kia,000270.KS,91000.0,91200.0,89400.0,89400.0,89400.0,1535385.0
2025-06-02,Kia,000270.KS,88400.0,89600.0,88100.0,88400.0,88400.0,663587.0
2025-06-04,Kia,000270.KS,89200.0,90400.0,88600.0,89600.0,89600.0,862750.0
2025-06-05,Kia,000270.KS,89100.0,93500.0,89100.0,93100.0,93100.0,1416289.0
2025-06-09,Kia,000270.KS,94400.0,96200.0,93800.0,95300.0,95300.0,1449046.0
2025-06-10,Kia,000270.KS,96200.0,96400.0,94100.0,94500.0,94500.0,1077370.0
2025-06-11,Kia,000270.KS,95100.0,96900.0,95100.0,96900.0,96900.0,992153.0
2025-06-12,Kia,000270.KS,96900.0,99000.0,96800.0,98400.0,98400.0,1768683.0
2025-06-13,Kia,000270.KS,98000.0,98100.0,95600.0,97200.0,97200.0,1506724.0
2025-06-16,Kia,000270.KS,96500.0,97900.0,95100.0,97500.0,97500.0,809768.0
2025-06-17,Kia,000270.KS,98000.0,99800.0,97800.0,99600.0,99600.0,1332802.0
2025-06-18,Kia,000270.KS,98500.0,99400.0,97200.0,98900.0,98900.0,1018716.0
2025-06-19,Kia,000270.KS,99400.0,99800.0,97500.0,98200.0,98200.0,691399.0
2025-06-20,Kia,000270.KS,98000.0,98900.0,97200.0,98700.0,98700.0,998377.0
2025-06-23,Kia,000270.KS,97000.0,97000.0,94400.0,95900.0,95900.0,867116.0
2025-06-24,Kia,000270.KS,95700.0,98500.0,95700.0,96900.0,96900.0,911752.0
2025-06-25,Kia,000270.KS,97500.0,104500.0,97000.0,101100.0,101100.0,2778238.0
2025-06-26,Kia,000270.KS,100700.0,102500.0,98700.0,99100.0,99100.0,1157512.0
2025-06-27,Kia,000270.KS,99700.0,99700.0,97400.0,97700.0,97700.0,574885.0
2025-06-30,Kia,000270.KS,96900.0,98200.0,96600.0,96900.0,96900.0,693015.0
2025-07-01,Kia,000270.KS,97000.0,100500.0,97000.0,98700.0,98700.0,1019849.0
2025-07-02,Kia,000270.KS,100200.0,100700.0,98750.0,100000.0,100000.0,1023366.0
2025-07-03,Kia,000270.KS,100400.0,101500.0,99300.0,100100.0,100100.0,774595.0
2025-07-04,Kia,000270.KS,100500.0,101500.0,99100.0,99100.0,99100.0,470300.0
2025-07-07,Kia,000270.KS,98900.0,100000.0,98300.0,98600.0,98600.0,430089.0
2025-07-08,Kia,000270.KS,98600.0,99800.0,97500.0,99100.0,99100.0,643120.0
2025-07-09,Kia,000270.KS,98300.0,99800.0,97400.0,99600.0,99600.0,1037777.0
2025-07-10,Kia,000270.KS,99900.0,101200.0,99300.0,100100.0,100100.0,1142761.0
2025-07-11,Kia,000270.KS,100100.0,102100.0,99800.0,100800.0,100800.0,1087429.0
2025-07-14,Kia,000270.KS,100200.0,103300.0,99600.0,103000.0,103000.0,1173952.0
2025-07-15,Kia,000270.KS,102100.0,102300.0,99800.0,100000.0,100000.0,1241921.0
2025-07-16,Kia,000270.KS,99700.0,100500.0,99100.0,99500.0,99500.0,668896.0
2025-07-17,Kia,000270.KS,100000.0,100700.0,98500.0,100200.0,100200.0,687922.0
2025-07-18,Kia,000270.KS,100500.0,101400.0,99400.0,99800.0,99800.0,586973.0
2025-07-21,Kia,000270.KS,99700.0,100200.0,99100.0,99300.0,99300.0,422784.0
2025-07-22,Kia,000270.KS,99200.0,99700.0,97600.0,97800.0,97800.0,646392.0
2025-07-23,Kia,000270.KS,100800.0,106100.0,100500.0,106100.0,106100.0,3318750.0
2025-07-24,Kia,000270.KS,107200.0,109000.0,104000.0,105000.0,105000.0,2027261.0
2025-07-25,Kia,000270.KS,105000.0,107000.0,102400.0,104100.0,104100.0,1395349.0
2025-07-28,Kia,000270.KS,106300.0,107500.0,104500.0,105500.0,105500.0,1045072.0
2025-07-29,Kia,000270.KS,104300.0,106400.0,103500.0,105700.0,105700.0,1196086.0
2025-07-30,Kia,000270.KS,105000.0,112400.0,105000.0,110400.0,110400.0,1917384.0
2025-07-31,Kia,000270.KS,112700.0,113200.0,102300.0,102300.0,102300.0,3132736.0
2025-08-01,Kia,000270.KS,101300.0,104100.0,100800.0,100800.0,100800.0,1374554.0
2025-08-04,Kia,000270.KS,100700.0,103700.0,100500.0,102800.0,102800.0,775610.0
2025-08-05,Kia,000270.KS,103000.0,104200.0,101300.0,101400.0,101400.0,891875.0
2025-08-06,Kia,000270.KS,101300.0,102700.0,101200.0,101800.0,101800.0,780400.0
2025-08-07,Kia,000270.KS,103000.0,103300.0,101500.0,101800.0,101800.0,649320.0
2025-08-08,Kia,000270.KS,102300.0,102400.0,101400.0,101900.0,101900.0,664464.0
2025-08-11,Kia,000270.KS,101600.0,102750.0,101300.0,101600.0,101600.0,536398.0
2025-08-12,Kia,000270.KS,101100.0,103700.0,101000.0,101800.0,101800.0,655429.0
2025-08-13,Kia,000270.KS,102800.0,103300.0,102100.0,103200.0,103200.0,534661.0
2025-08-14,Kia,000270.KS,103600.0,104700.0,103100.0,103700.0,103700.0,574716.0
2025-08-18,Kia,000270.KS,102100.0,103400.0,102100.0,102200.0,102200.0,539476.0
2025-08-19,Kia,000270.KS,102500.0,104000.0,101900.0,104000.0,104000.0,627551.0
2025-08-20,Kia,000270.KS,104200.0,105500.0,103300.0,105100.0,105100.0,713124.0
2025-08-21,Kia,000270.KS,105700.0,105800.0,103900.0,103900.0,103900.0,433907.0
2025-08-22,Kia,000270.KS,104200.0,105500.0,104200.0,104800.0,104800.0,553097.0
2025-08-25,Kia,000270.KS,105000.0,105300.0,103200.0,104700.0,104700.0,440278.0
2025-08-26,Kia,000270.KS,104300.0,104600.0,103000.0,103000.0,103000.0,606440.0
2025-08-27,Kia,000270.KS,103100.0,104000.0,102900.0,103500.0,103500.0,383772.0
2025-08-28,Kia,000270.KS,104500.0,107200.0,103300.0,105700.0,105700.0,974330.0
2025-08-29,Kia,000270.KS,105900.0,107800.0,105500.0,105800.0,105800.0,704357.0
2025-09-01,Kia,000270.KS,106800.0,107900.0,106000.0,106500.0,106500.0,496884.0
2025-09-02,Kia,000270.KS,106200.0,107200.0,105750.0,107200.0,107200.0,400273.0
2025-09-03,Kia,000270.KS,106100.0,107800.0,106100.0,107000.0,107000.0,544535.0
2025-09-04,Kia,000270.KS,106000.0,107200.0,105800.0,107000.0,107000.0,563510.0
2025-09-05,Kia,000270.KS,106200.0,107000.0,106100.0,106600.0,106600.0,442357.0
2025-09-08,Kia,000270.KS,106100.0,106100.0,104100.0,104900.0,104900.0,713309.0
2025-09-09,Kia,000270.KS,105500.0,105900.0,104700.0,105500.0,105500.0,599237.0
2025-09-10,Kia,000270.KS,104900.0,107000.0,104900.0,106000.0,106000.0,704159.0
2025-09-11,Kia,000270.KS,105900.0,106800.0,105400.0,106600.0,106600.0,1118881.0
2025-09-12,Kia,000270.KS,106100.0,106600.0,105400.0,105900.0,105900.0,906762.0
2025-09-15,Kia,000270.KS,104800.0,105100.0,101300.0,101700.0,101700.0,2334779.0
2025-09-16,Kia,000270.KS,101700.0,101900.0,100500.0,101400.0,101400.0,1317017.0
2025-09-17,Kia,000270.KS,101200.0,101500.0,100500.0,101000.0,101000.0,1005177.0
2025-09-18,Kia,000270.KS,101500.0,102200.0,101100.0,102000.0,102000.0,1143276.0
2025-09-19,Kia,000270.KS,,,,,,
2025-09-22,Kia,000270.KS,101500.0,102500.0,101200.0,101900.0,101900.0,737975.0
2025-09-23,Kia,000270.KS,101300.0,102900.0,101300.0,102800.0,102800.0,597793.0
2025-09-24,Kia,000270.KS,102900.0,103600.0,102500.0,103000.0,103000.0,680285.0
2025-09-25,Kia,000270.KS,103000.0,103000.0,101400.0,102000.0,102000.0,775758.0
2025-09-26,Kia,000270.KS,101200.0,101300.0,100200.0,100200.0,100200.0,700206.0
2025-09-29,Kia,000270.KS,100600.0,101200.0,100000.0,100700.0,100700.0,639908.0
2025-09-30,Kia,000270.KS,100200.0,101800.0,100200.0,100700.0,100700.0,885167.0
2025-10-01,Kia,000270.KS,100500.0,101500.0,100200.0,100600.0,100600.0,580310.0
2025-10-02,Kia,000270.KS,100700.0,105000.0,100700.0,104200.0,104200.0,1580346.0
2025-10-10,Kia,000270.KS,101100.0,102500.0,100600.0,100600.0,100600.0,1354370.0
2025-10-13,Kia,000270.KS,100900.0,101700.0,100100.0,101100.0,101100.0,564201.0
2025-10-14,Kia,000270.KS,100600.0,103900.0,100500.0,102500.0,102500.0,971824.0
2025-10-15,Kia,000270.KS,102100.0,103800.0,101800.0,103800.0,103800.0,598957.0
2025-10-16,Kia,000270.KS,109300.0,112100.0,108200.0,111300.0,111300.0,2290270.0
2025-10-17,Kia,000270.KS,110800.0,113400.0,110100.0,112100.0,112100.0,1054766.0
2025-10-20,Kia,000270.KS,117000.0,118000.0,111200.0,114500.0,114500.0,1188885.0
2025-10-21,Kia,000270.KS,115200.0,119800.0,115200.0,115800.0,115800.0,1725109.0
2025-10-22,Kia,000270.KS,118400.0,118600.0,115300.0,118100.0,118100.0,1259947.0
2025-10-23,Kia,000270.KS,116300.0,117500.0,114700.0,115000.0,115000.0,1129493.0
2025-10-24,Kia,000270.KS,115900.0,116200.0,113700.0,114900.0,114900.0,738758.0
2025-10-27,Kia,000270.KS,115400.0,117500.0,114800.0,114800.0,114800.0,916818.0
2025-10-28,Kia,000270.KS,114100.0,114200.0,112800.0,113600.0,113600.0,872146.0
2025-10-29,Kia,000270.KS,115300.0,116600.0,113100.0,115800.0,115800.0,1165316.0
2025-10-30,Kia,000270.KS,126100.0,126200.0,116100.0,116200.0,116200.0,2737130.0
2025-10-31,Kia,000270.KS,117000.0,122600.0,116000.0,119900.0,119900.0,3039559.0
2025-11-03,Kia,000270.KS,120700.0,121100.0,117500.0,117700.0,117700.0,1371107.0
2025-11-04,Kia,000270.KS,116600.0,119000.0,113500.0,114400.0,114400.0,1179087.0
2025-11-05,Kia,000270.KS,114400.0,114600.0,109400.0,111000.0,111000.0,1290707.0
2025-11-06,Kia,000270.KS,112500.0,113200.0,110250.0,112000.0,112000.0,865031.0
2025-11-07,Kia,000270.KS,110200.0,111600.0,108900.0,110100.0,110100.0,536664.0
2025-11-10,Kia,000270.KS,111500.0,114800.0,111400.0,113700.0,113700.0,699593.0
2025-11-11,Kia,000270.KS,114100.0,116000.0,113800.0,116000.0,116000.0,959520.0
2025-11-12,Kia,000270.KS,115700.0,119900.0,115300.0,118600.0,118600.0,1238570.0
2025-11-13,Kia,000270.KS,117200.0,118700.0,116700.0,118000.0,118000.0,783292.0
2025-11-14,Kia,000270.KS,116500.0,119500.0,115800.0,117000.0,117000.0,667473.0
2025-11-17,Kia,000270.KS,118100.0,118900.0,116800.0,117400.0,117400.0,619912.0
2025-11-18,Kia,000270.KS,116300.0,117300.0,114500.0,114500.0,114500.0,514941.0
2025-11-19,Kia,000270.KS,115700.0,116400.0,114100.0,114500.0,114500.0,615044.0
2025-11-20,Kia,000270.KS,115400.0,116200.0,113400.0,113400.0,113400.0,651240.0
2025-11-21,Kia,000270.KS,111900.0,114700.0,111500.0,114000.0,114000.0,680023.0
2025-11-24,Kia,000270.KS,114900.0,115000.0,111100.0,111100.0,111100.0,1566600.0
2025-11-25,Kia,000270.KS,112200.0,113200.0,111000.0,111200.0,111200.0,632037.0
2025-11-26,Kia,000270.KS,113200.0,113200.0,111600.0,113200.0,113200.0,527546.0
2025-11-27,Kia,000270.KS,113000.0,114000.0,112800.0,114000.0,114000.0,477958.0
2025-11-28,Kia,000270.KS,114000.0,115300.0,112900.0,114100.0,114100.0,609629.0
2025-12-01,Kia,000270.KS,113900.0,114400.0,111000.0,112300.0,112300.0,690993.0
2025-12-02,Kia,000270.KS,113200.0,117000.0,112900.0,117000.0,117000.0,984373.0
2025-12-03,Kia,000270.KS,117300.0,119200.0,116500.0,118600.0,118600.0,1066553.0
2025-12-04,Kia,000270.KS,119300.0,120900.0,117700.0,120300.0,120300.0,1315070.0
2025-12-05,Kia,000270.KS,118700.0,123800.0,118200.0,123600.0,123600.0,2075345.0
2025-12-08,Kia,000270.KS,125300.0,127250.0,123400.0,125600.0,125600.0,1464750.0
2025-12-09,Kia,000270.KS,124600.0,126100.0,123300.0,123800.0,123800.0,966759.0
2025-12-10,Kia,000270.KS,123800.0,124300.0,122000.0,123400.0,123400.0,700984.0
2025-12-11,Kia,000270.KS,124600.0,126400.0,122500.0,122900.0,122900.0,1030322.0
2025-12-12,Kia,000270.KS,123400.0,125800.0,123100.0,125800.0,125800.0,684563.0
2025-12-15,Kia,000270.KS,124900.0,125300.0,123600.0,124000.0,124000.0,654771.0
2025-12-16,Kia,000270.KS,124300.0,125400.0,120200.0,120800.0,120800.0,971830.0
2025-12-17,Kia,000270.KS,121900.0,121900.0,120200.0,121500.0,121500.0,811670.0
2025-12-18,Kia,000270.KS,119800.0,121200.0,119100.0,120400.0,120400.0,658756.0
2025-12-19,Kia,000270.KS,121200.0,121900.0,118200.0,121000.0,121000.0,1103568.0
2025-12-22,Kia,000270.KS,121700.0,121800.0,119500.0,121100.0,121100.0,532952.0
2025-12-23,Kia,000270.KS,121400.0,121900.0,119800.0,120200.0,120200.0,398278.0
2025-12-24,Kia,000270.KS,120300.0,122500.0,120000.0,121000.0,121000.0,423315.0
2025-12-26,Kia,000270.KS,121300.0,121700.0,119100.0,119800.0,119800.0,425261.0
2025-12-29,Kia,000270.KS,118600.0,121200.0,118300.0,121100.0,121100.0,425379.0
2025-12-30,Kia,000270.KS,119800.0,121800.0,119500.0,121800.0,121800.0,435122.0
2025-01-02,Celltrion,068270.KS,180288.46875,181057.6875,173173.078125,173365.390625,172643.03125,600986.0
2025-01-03,Celltrion,068270.KS,173653.84375,175192.3125,173365.390625,173942.3125,173217.546875,374870.0
2025-01-06,Celltrion,068270.KS,174038.46875,177596.15625,172788.46875,176634.609375,175898.625,478057.0
2025-01-07,Celltrion,068270.KS,176923.078125,180288.46875,176153.84375,176826.921875,176090.140625,516910.0
2025-01-08,Celltrion,068270.KS,176057.6875,179615.390625,176057.6875,177403.84375,176664.65625,454629.0
2025-01-09,Celltrion,068270.KS,177884.609375,179134.609375,176057.6875,178365.390625,177622.203125,451508.0
2025-01-10,Celltrion,068270.KS,178461.53125,179519.234375,177211.53125,177980.765625,177239.1875,388185.0
2025-01-13,Celltrion,068270.KS,177500.0,179711.53125,175480.765625,176730.765625,175994.390625,462459.0
2025-01-14,Celltrion,068270.KS,177884.609375,180576.921875,176538.46875,177403.84375,176664.65625,389451.0
2025-01-15,Celltrion,068270.KS,177692.3125,178365.390625,173173.078125,173750.0,173026.046875,583132.0
2025-01-16,Celltrion,068270.KS,175000.0,176634.609375,174903.84375,175000.0,174270.828125,408640.0
2025-01-17,Celltrion,068270.KS,174230.765625,174903.84375,171634.609375,173076.921875,172355.765625,520340.0
2025-01-20,Celltrion,068270.KS,172307.6875,174423.078125,170384.609375,173750.0,173026.046875,475616.0
2025-01-21,Celltrion,068270.KS,173653.84375,175769.234375,171826.921875,172788.46875,172068.515625,405315.0
2025-01-22,Celltrion,068270.KS,173173.078125,174903.84375,172403.84375,173557.6875,172834.53125,450820.0
2025-01-23,Celltrion,068270.KS,173750.0,175384.609375,172115.390625,172211.53125,171493.984375,450740.0
2025-01-24,Celltrion,068270.KS,172692.3125,174326.921875,172500.0,173269.234375,172547.28125,378632.0
2025-01-31,Celltrion,068270.KS,175865.390625,176923.078125,171346.15625,172788.46875,172068.515625,539928.0
2025-02-03,Celltrion,068270.KS,170000.0,170192.3125,166153.84375,169230.765625,168525.640625,725325.0
2025-02-04,Celltrion,068270.KS,169423.078125,172596.15625,169423.078125,170576.921875,169866.1875,474454.0
2025-02-05,Celltrion,068270.KS,170673.078125,172403.84375,169423.078125,171442.3125,170727.96875,403347.0
2025-02-06,Celltrion,068270.KS,172596.15625,174711.53125,172211.53125,174038.46875,173313.3125,405691.0
2025-02-07,Celltrion,068270.KS,172884.609375,174230.765625,172403.84375,172692.3125,171972.765625,318995.0
2025-02-10,Celltrion,068270.KS,171346.15625,173365.390625,169038.46875,172115.390625,171398.25,514684.0
2025-02-11,Celltrion,068270.KS,172884.609375,174711.53125,172211.53125,172788.46875,172068.515625,431872.0
2025-02-12,Celltrion,068270.KS,172692.3125,173461.53125,170576.921875,171826.921875,171110.984375,375932.0
2025-02-13,Celltrion,068270.KS,172596.15625,172788.46875,170769.234375,171057.6875,170344.953125,618549.0
2025-02-14,Celltrion,068270.KS,171346.15625,175673.078125,170961.53125,173846.15625,173121.796875,652086.0
2025-02-17,Celltrion,068270.KS,174038.46875,174519.234375,172307.6875,174519.234375,173792.078125,373090.0
2025-02-18,Celltrion,068270.KS,174038.46875,174134.609375,172211.53125,173365.390625,172643.03125,394048.0
2025-02-19,Celltrion,068270.KS,173365.390625,175480.765625,172692.3125,173653.84375,172930.28125,536141.0
2025-02-20,Celltrion,068270.KS,173173.078125,174423.078125,172115.390625,173461.53125,172738.78125,443293.0
2025-02-21,Celltrion,068270.KS,173461.53125,173750.0,171346.15625,171346.15625,170632.21875,398798.0
2025-02-24,Celltrion,068270.KS,171442.3125,171826.921875,169711.53125,171153.84375,170440.703125,320964.0
2025-02-25,Celltrion,068270.KS,170384.609375,172307.6875,167307.6875,167403.84375,166706.328125,648368.0
2025-02-26,Celltrion,068270.KS,169423.078125,183557.6875,169230.765625,182019.234375,181260.828125,2256060.0
2025-02-27,Celltrion,068270.KS,180384.609375,181730.765625,174519.234375,175673.078125,174941.109375,963207.0
2025-02-28,Celltrion,068270.KS,174134.609375,179711.53125,174038.46875,176923.078125,176185.90625,1223026.0
2025-03-04,Celltrion,068270.KS,176923.078125,185480.765625,176057.6875,176442.3125,175707.140625,1064095.0
2025-03-05,Celltrion,068270.KS,176538.46875,180000.0,176538.46875,177596.15625,176856.171875,537931.0
2025-03-06,Celltrion,068270.KS,178365.390625,181538.46875,175192.3125,180865.390625,180111.78125,784035.0
2025-03-07,Celltrion,068270.KS,179903.84375,181250.0,176923.078125,176923.078125,176185.90625,507564.0
2025-03-10,Celltrion,068270.KS,176442.3125,177788.46875,175384.609375,176153.84375,175419.875,304071.0
2025-03-11,Celltrion,068270.KS,173557.6875,177788.46875,173365.390625,176346.15625,175611.375,479254.0
2025-03-12,Celltrion,068270.KS,176634.609375,180000.0,176634.609375,179711.53125,178962.734375,477472.0
2025-03-13,Celltrion,068270.KS,179615.390625,180192.3125,176442.3125,177500.0,176760.421875,570327.0
2025-03-14,Celltrion,068270.KS,179423.078125,181442.3125,178173.078125,178942.3125,178196.71875,542443.0
2025-03-17,Celltrion,068270.KS,180673.078125,180961.53125,177115.390625,180576.921875,179824.515625,431148.0
2025-03-18,Celltrion,068270.KS,181250.0,183365.390625,180000.0,180192.3125,179441.515625,466289.0
2025-03-19,Celltrion,068270.KS,180096.15625,181730.765625,179711.53125,180000.0,179250.0,330157.0
2025-03-20,Celltrion,068270.KS,180096.15625,180865.390625,178076.921875,179134.609375,178388.21875,378046.0
2025-03-21,Celltrion,068270.KS,178076.921875,181826.921875,177596.15625,179519.234375,178771.234375,601412.0
2025-03-24,Celltrion,068270.KS,177980.765625,179230.765625,177403.84375,177980.765625,177239.1875,281748.0
2025-03-25,Celltrion,068270.KS,177788.46875,180096.15625,177115.390625,178846.15625,178100.96875,373146.0
2025-03-26,Celltrion,068270.KS,179807.6875,179807.6875,176730.765625,178269.234375,177526.453125,270811.0
2025-03-27,Celltrion,068270.KS,176923.078125,177211.53125,173846.15625,174230.765625,173504.8125,296033.0
2025-03-28,Celltrion,068270.KS,174038.46875,174326.921875,170288.46875,170288.46875,169578.9375,306252.0
2025-03-31,Celltrion,068270.KS,168173.078125,169038.46875,162211.53125,162500.0,161822.921875,642151.0
2025-04-01,Celltrion,068270.KS,163557.6875,170480.765625,163557.6875,168076.921875,167376.609375,450347.0
2025-04-02,Celltrion,068270.KS,168846.15625,169326.921875,160865.390625,163173.078125,162493.1875,648317.0
2025-04-03,Celltrion,068270.KS,159423.078125,167307.6875,159326.921875,166826.921875,166131.8125,618079.0
2025-04-04,Celltrion,068270.KS,166250.0,167884.609375,163942.3125,167211.53125,166514.8125,468846.0
2025-04-07,Celltrion,068270.KS,161153.84375,161346.15625,155673.078125,158076.921875,157418.265625,760037.0
2025-04-08,Celltrion,068270.KS,160000.0,160480.765625,156634.609375,156826.921875,156173.484375,618136.0
2025-04-09,Celltrion,068270.KS,155288.46875,156730.765625,147019.234375,148557.6875,147938.703125,938509.0
2025-04-10,Celltrion,068270.KS,157307.6875,159615.390625,153846.15625,157884.609375,157226.75,708328.0
2025-04-11,Celltrion,068270.KS,154903.84375,155673.078125,151538.46875,154903.84375,154258.40625,466656.0
2025-04-14,Celltrion,068270.KS,156442.3125,158365.390625,155865.390625,157211.53125,156556.484375,296934.0
2025-04-15,Celltrion,068270.KS,156442.3125,156826.921875,153557.6875,153653.84375,153013.625,597650.0
2025-04-16,Celltrion,068270.KS,153653.84375,154615.390625,152211.53125,152980.765625,152343.34375,395935.0
2025-04-17,Celltrion,068270.KS,154711.53125,155576.921875,152403.84375,153076.921875,152439.109375,517858.0
2025-04-18,Celltrion,068270.KS,152596.15625,153076.921875,150384.609375,151346.15625,150715.546875,428101.0
2025-04-21,Celltrion,068270.KS,151730.765625,153365.390625,150576.921875,151346.15625,150715.546875,302106.0
2025-04-22,Celltrion,068270.KS,151442.3125,153076.921875,150961.53125,151538.46875,150907.0625,314091.0
2025-04-23,Celltrion,068270.KS,153269.234375,153846.15625,151730.765625,153750.0,153109.375,335564.0
2025-04-24,Celltrion,068270.KS,154423.078125,154567.3125,152019.234375,152500.0,151864.578125,338371.0
2025-04-25,Celltrion,068270.KS,152980.765625,153365.390625,152211.53125,152211.53125,151577.3125,285211.0
2025-04-28,Celltrion,068270.KS,152307.6875,154038.46875,151057.6875,151923.078125,151290.0625,415305.0
2025-04-29,Celltrion,068270.KS,152980.765625,157884.609375,152884.609375,157692.3125,157035.265625,605560.0
2025-04-30,Celltrion,068270.KS,156826.921875,157788.46875,153846.15625,155096.15625,154449.921875,454055.0
2025-05-02,Celltrion,068270.KS,153557.6875,156826.921875,153461.53125,156153.84375,155503.203125,348694.0
2025-05-07,Celltrion,068270.KS,154230.765625,154326.921875,150288.46875,154134.609375,153492.375,609523.0
